query_id,query,ground_truth_uid,top1_uid,top1_score,top1_correct,topk_match,decision,latency_ms,num_candidates
48,"VAHAP, ebih Ullah",SDN_46479_alt_71742,SDN_46479_alt_71742,0.8571969866752625,True,True,review,22.24421501159668,3
49,EVAL NAME 349,,SDN_12469,0.47041741013526917,,,no_match,23.31709861755371,3
50,PRIME SECURITY AND DEVELOPMENT JSC,SDN_40573_alt_63064,SDN_40573_alt_63064,1.0,True,True,is_match,26.601791381835938,3
51,prime security and development jsc,SDN_40573_alt_63064,SDN_40573_alt_63064,1.0,True,True,is_match,25.024890899658203,3
52,PRIME SECURITY AND DEVELOPMENT JSC,SDN_40573_alt_63064,SDN_40573_alt_63064,1.0,True,True,is_match,23.849964141845703,3
53,PRIME SECURITYAND DEVELOPMENT JSC,SDN_40573_alt_63064,SDN_40573_alt_63064,0.9103573560714722,True,True,is_match,23.305177688598633,3
54,TEST ENTITY 374,,SDN_11222,0.5079460144042969,,,no_match,22.22299575805664,3
55,"GAZPROM TRANSGAZ KAZAN, OOO",Consolidated_19633,Consolidated_19633,1.0,True,True,is_match,34.465789794921875,3
56,gazprom transgaz kazan ooo,Consolidated_19633,Consolidated_19633,1.0,True,True,is_match,32.816171646118164,3
57,"GAZPROM TRANSGAZ KAZAN, OOO",Consolidated_19633,Consolidated_19633,1.0,True,True,is_match,31.637907028198242,3
58,"GAZPROM TRAeSGAZ KAZAN, OOO",Consolidated_19633,Consolidated_19633,0.961538553237915,True,True,is_match,30.84397315979004,3
59,EVAL ENTITY 731,,SDN_13025,0.5435293912887573,,,no_match,22.46713638305664,3
60,"MANGOK, Marial Chanuong Yol",SDN_16651,SDN_16651,1.0,True,True,is_match,22.822141647338867,3
61,mangok marial chanuong yol,SDN_16651,SDN_16651,1.0,True,True,is_match,22.748947143554688,3
62,"MANGOK, MARIAL CHANUONG YOL",SDN_16651,SDN_16651,1.0,True,True,is_match,23.024797439575195,3
63,"MANGOK, Marial Canuong Yol",SDN_16651,SDN_16651,0.9763136506080627,True,True,is_match,22.83191680908203,3
64,SAMPLE PERSON 240,,SDN_16136,0.48275864124298096,,,no_match,21.715879440307617,3
65,TAIF MINING SERVICES LLC,SDN_28860,SDN_28860,1.0,True,True,is_match,23.083925247192383,3
66,taif mining services llc,SDN_28860,SDN_28860,1.0,True,True,is_match,22.755861282348633,3
67,TAIF MINING SERVICES LLC,SDN_28860,SDN_28860,1.0,True,True,is_match,23.09703826904297,3
68,TAIF MINING SERICES LLC,SDN_28860,SDN_28860,0.97428297996521,True,True,is_match,22.448062896728516,3
69,EVAL NAME 192,,SDN_12469,0.47041741013526917,,,no_match,22.005081176757812,3
70,VOLZHSKI ABRAZIVNY ZAVOD PAO,SDN_52008_alt_81414,SDN_52008_alt_81414,1.0,True,True,is_match,22.80592918395996,3
71,volzhski abrazivny zavod pao,SDN_52008_alt_81414,SDN_52008_alt_81414,1.0,True,True,is_match,22.342920303344727,3
72,VOLZHSKI ABRAZIVNY ZAVOD PAO,SDN_52008_alt_81414,SDN_52008_alt_81414,1.0,True,True,is_match,22.824764251708984,3
73,VOLZHSKI ABRAZIVNY ZAVOc PAO,SDN_52008_alt_81414,SDN_52008_alt_81414,0.964285671710968,True,True,is_match,22.900104522705078,3
74,TEST ENTITY 968,,SDN_11222,0.5079460144042969,,,no_match,22.574186325073242,3
75,"ABDEL WADOUD, Abou Moussaab",SDN_10612_alt_10560,SDN_10612_alt_10560,1.0,True,True,is_match,23.357152938842773,3
76,abdel wadoud abou moussaab,SDN_10612_alt_10560,SDN_10612_alt_10560,1.0,True,True,is_match,23.63896369934082,3
77,"ABDEL WADOUD, ABOU MOUSSAAB",SDN_10612_alt_10560,SDN_10612_alt_10560,1.0,True,True,is_match,23.974180221557617,3
78,"ABDEL WADOUD, Abou Mussaab",SDN_10612_alt_10560,SDN_10612_alt_10560,0.9763136506080627,True,True,is_match,23.308992385864258,3
79,NONMATCH USER 143,,SDN_6865,0.4615384638309479,,,no_match,21.598100662231445,3
80,FREZERNYE STANKI,SDN_47406_alt_73308,SDN_47406_alt_73308,1.0,True,True,is_match,20.975112915039062,3
81,frezernye stanki,SDN_47406_alt_73308,SDN_47406_alt_73308,1.0,True,True,is_match,20.65300941467285,3
82,FREZERNYE STANKI,SDN_47406_alt_73308,SDN_47406_alt_73308,1.0,True,True,is_match,20.642995834350586,3
83,FREZERNE STANKI,SDN_47406_alt_73308,SDN_47406_alt_73308,0.9608603119850159,True,True,is_match,20.608901977539062,3
84,EVAL NAME 694,,SDN_12469,0.47041741013526917,,,no_match,22.0491886138916,3
85,"AL-MAGHREBI, Abdul Rahman",SDN_30883_alt_48561,SDN_30883_alt_48561,1.0,True,True,is_match,23.31686019897461,3
86,al-maghrebi abdul rahman,SDN_30883_alt_48561,SDN_30883_alt_48561,1.0,True,True,is_match,23.218870162963867,3
87,"AL-MAGHREBI, ABDUL RAHMAN",SDN_30883_alt_48561,SDN_30883_alt_48561,1.0,True,True,is_match,23.242950439453125,3
88,"AL-MAGHREBI, Abdul Rahmn",SDN_30883_alt_48561,SDN_30883_alt_48561,0.9785342216491699,True,True,is_match,23.3151912689209,3
89,TEST ENTITY 329,,SDN_11222,0.5079460144042969,,,no_match,22.38011360168457,3
90,NAWI ANSARI LTD,SDN_12581_alt_13506,SDN_12581_alt_13506,1.0,True,True,is_match,23.022174835205078,3
91,nawi ansari ltd,SDN_12581_alt_13506,SDN_12581_alt_13506,1.0,True,True,is_match,22.693157196044922,3
92,NAWI ANSARI LTD,SDN_12581_alt_13506,SDN_12581_alt_13506,1.0,True,True,is_match,22.433042526245117,3
93,jAWI ANSARI LTD,SDN_12581_alt_13506,SDN_12582,0.794157087802887,False,False,no_match,98.94084930419922,3
94,NONMATCH NAME 415,,SDN_15062,0.4755760133266449,,,no_match,22.43494987487793,3
95,JSC AKKUMULYATORNAYA KOMPANIYA RIGEL,SDN_40319_alt_62692,SDN_40319_alt_62692,1.0,True,True,is_match,48.74372482299805,3
96,jsc akkumulyatornaya kompaniya rigel,SDN_40319_alt_62692,SDN_40319_alt_62692,1.0,True,True,is_match,48.45309257507324,3
97,JSC AKKUMULYATORNAYA KOMPANIYA RIGEL,SDN_40319_alt_62692,SDN_40319_alt_62692,1.0,True,True,is_match,48.615217208862305,3
98,JSC AKKUMULYATORpAYA KOMPANIYA RIGEL,SDN_40319_alt_62692,SDN_40319_alt_62692,0.9722222089767456,True,True,is_match,49.95608329772949,3
99,EVAL NAME 606,,SDN_12469,0.47041741013526917,,,no_match,22.543907165527344,3
100,"ALVAREZ VAZQUEZ, Jose Gerardo",SDN_11240,SDN_11240,1.0,True,True,is_match,24.170875549316406,3
101,alvarez vazquez jose gerardo,SDN_11240,SDN_11240,1.0,True,True,is_match,24.26910400390625,3
102,"ALVAREZ VAZQUEZ, JOSE GERARDO",SDN_11240,SDN_11240,1.0,True,True,is_match,24.281978607177734,3
103,"ALVAREZ VAZQUEZ, Jose Gerrdo",SDN_11240,SDN_11240,0.9780471920967102,True,True,is_match,39.15905952453613,3
104,EVAL USER 689,,SDN_15076,0.4930908977985382,,,no_match,22.157907485961914,3
105,"KWAK, Chong-chol",SDN_22998,SDN_22998,1.0,True,True,is_match,22.91703224182129,3
106,kwak chong-chol,SDN_22998,SDN_22998,1.0,True,True,is_match,23.081302642822266,3
107,"KWAK, CHONG-CHOL",SDN_22998,SDN_22998,1.0,True,True,is_match,22.706270217895508,3
108,"KWAK, Cong-chol",SDN_22998,SDN_22998,0.958128035068512,True,True,is_match,23.22530746459961,3
109,SAMPLE PERSON 555,,SDN_16136,0.48275864124298096,,,no_match,22.237062454223633,3
110,JSC V. TIKHOMIROV SCIENTIFIC RESEARCH INSTITUTE OF INSTRUMENT DESIGN,SDN_17251,SDN_17251,1.0,True,True,is_match,32.87220001220703,3
111,jsc v tikhomirov scientific research institute of instrument design,SDN_17251,SDN_17251,1.0,True,True,is_match,32.56416320800781,3
112,JSC V. TIKHOMIROV SCIENTIFIC RESEARCH INSTITUTE OF INSTRUMENT DESIGN,SDN_17251,SDN_17251,1.0,True,True,is_match,32.40799903869629,3
113,JSC V. TIKHOMIROV SCIENTIFIC REScARCH INSTITUTE OF INSTRUMENT DESIGN,SDN_17251,SDN_17251,0.9850746393203735,True,True,is_match,32.68623352050781,3
114,TEST ENTITY 587,,SDN_11222,0.5079460144042969,,,no_match,22.54199981689453,3
115,VSEROSSIYSKY BANK RAZVITIYA REGIONOV,SDN_45810_alt_70783,SDN_45810_alt_70783,1.0,True,True,is_match,23.58388900756836,3
116,vserossiysky bank razvitiya regionov,SDN_45810_alt_70783,SDN_45810_alt_70783,1.0,True,True,is_match,23.838043212890625,3
117,VSEROSSIYSKY BANK RAZVITIYA REGIONOV,SDN_45810_alt_70783,SDN_45810_alt_70783,1.0,True,True,is_match,24.035215377807617,3
118,VSEROSSIYSKY BANK RAZVITIYA REGIONV,SDN_45810_alt_70783,SDN_45810_alt_70783,0.9858338236808777,True,True,is_match,23.529052734375,3
119,NONMATCH PERSON 524,,SDN_13361,0.49835196137428284,,,no_match,22.55392074584961,3
120,"MC BITRIVER, LLC",SDN_36457_alt_57488,SDN_36457_alt_57488,1.0,True,True,is_match,21.611690521240234,3
121,mc bitriver llc,SDN_36457_alt_57488,SDN_36457_alt_57488,1.0,True,True,is_match,21.252155303955078,3
122,"MC BITRIVER, LLC",SDN_36457_alt_57488,SDN_36457_alt_57488,1.0,True,True,is_match,21.200895309448242,3
123,"MC BITRqVER, LLC",SDN_36457_alt_57488,SDN_36457_alt_57488,0.9333334565162659,True,True,is_match,21.35491371154785,3
124,NONMATCH ENTITY 172,,SDN_6710,0.45503687858581543,,,no_match,23.15521240234375,3
125,BELIZE SHIPPING LINE SERVICE LIMITED,SDN_25830,SDN_25830,1.0,True,True,is_match,23.93198013305664,3
126,belize shipping line service limited,SDN_25830,SDN_25830,1.0,True,True,is_match,24.174928665161133,3
127,BELIZE SHIPPING LINE SERVICE LIMITED,SDN_25830,SDN_25830,1.0,True,True,is_match,24.099111557006836,3
128,BELIZE SHIPPINGLINE SERVICE LIMITED,SDN_25830,SDN_25830,0.8928772807121277,True,True,review,24.387121200561523,3
129,TEST ENTITY 176,,SDN_11222,0.5079460144042969,,,no_match,22.268056869506836,3
130,AL KHAMAEL MARITIME SERVICES,SDN_28688,SDN_28688,1.0,True,True,is_match,24.116992950439453,3
131,al khamael maritime services,SDN_28688,SDN_28688,1.0,True,True,is_match,23.572921752929688,3
132,AL KHAMAEL MARITIME SERVICES,SDN_28688,SDN_28688,1.0,True,True,is_match,23.49400520324707,3
133,AL KHAMAEL MARtTIME SERVICES,SDN_28688,SDN_28688,0.964285671710968,True,True,is_match,23.308992385864258,3
134,SAMPLE USER 859,,SDN_17043,0.4838787913322449,,,no_match,22.70221710205078,3
135,FUNDACION VENEDIG,SDN_27245,SDN_27245,1.0,True,True,is_match,20.44391632080078,3
136,fundacion venedig,SDN_27245,SDN_27245,1.0,True,True,is_match,20.578861236572266,3
137,FUNDACION VENEDIG,SDN_27245,SDN_27245,1.0,True,True,is_match,20.356178283691406,3
138,FUNDACIiN VENEDIG,SDN_27245,SDN_27245,0.9411764740943909,True,True,is_match,19.930124282836914,3
139,TEST USER 800,,SDN_11309,0.47863247990608215,,,no_match,22.064208984375,3
140,SAFIR CAR TRADING COMPANY IN TURKEY,SDN_44625_alt_68991,SDN_44625_alt_68991,1.0,True,True,is_match,23.157835006713867,3
141,safir car trading company in turkey,SDN_44625_alt_68991,SDN_44625_alt_68991,1.0,True,True,is_match,22.941112518310547,3
142,SAFIR CAR TRADING COMPANY IN TURKEY,SDN_44625_alt_68991,SDN_44625_alt_68991,1.0,True,True,is_match,23.167133331298828,3
143,SAFIR CAR lRADING COMPANY IN TURKEY,SDN_44625_alt_68991,SDN_44625_alt_68991,0.9114286303520203,True,True,is_match,22.5980281829834,3
144,NONMATCH ENTITY 221,,SDN_6710,0.45503687858581543,,,no_match,22.530078887939453,3
145,"GHOREISHI, Seyyed Hojatollah",SDN_39096_alt_62810,SDN_39096_alt_62810,1.0,True,True,is_match,23.87714385986328,3
146,ghoreishi seyyed hojatollah,SDN_39096_alt_62810,SDN_39096_alt_62810,1.0,True,True,is_match,23.43297004699707,3
147,"GHOREISHI, SEYYED HOJATOLLAH",SDN_39096_alt_62810,SDN_39096_alt_62810,1.0,True,True,is_match,23.720979690551758,3
148,"GHOREISHI, Seyded Hojatollah",SDN_39096_alt_62810,SDN_39096,0.9772132635116577,False,True,is_match,23.36406707763672,3
149,TEST PERSON 431,,SDN_11309,0.4989473819732666,,,no_match,22.189855575561523,3
150,"MELARBE, Oscar",SDN_6865_alt_4681,SDN_6865_alt_4681,1.0,True,True,is_match,21.400928497314453,3
151,melarbe oscar,SDN_6865_alt_4681,SDN_6865_alt_4681,1.0,True,True,is_match,21.54707908630371,3
152,"MELARBE, OSCAR",SDN_6865_alt_4681,SDN_6865_alt_4681,1.0,True,True,is_match,21.435976028442383,3
153,"MEARBE, Oscar",SDN_6865_alt_4681,SDN_6865_alt_4681,0.9513332843780518,True,True,is_match,21.509885787963867,3
154,EVAL PERSON 175,,SDN_15711,0.489230751991272,,,no_match,22.322893142700195,3
155,JOINT STOCK COMPANY 140 REPAIR PLANT,SDN_33071,SDN_33071,1.0,True,True,is_match,37.73617744445801,3
156,joint stock company 140 repair plant,SDN_33071,SDN_33071,1.0,True,True,is_match,35.98475456237793,3
157,JOINT STOCK COMPANY 140 REPAIR PLANT,SDN_33071,SDN_33071,1.0,True,True,is_match,36.969900131225586,3
158,JOINT STOCK COMPANY 140 REPAIR PLAT,SDN_33071,SDN_33071,0.9858338236808777,True,True,is_match,40.8480167388916,3
159,TEST ENTITY 386,,SDN_11222,0.5079460144042969,,,no_match,22.581100463867188,3
160,OCS-CENTER LTD,SDN_51290_alt_80396,SDN_51290_alt_80396,1.0,True,True,is_match,20.355224609375,3
161,ocs-center ltd,SDN_51290_alt_80396,SDN_51290_alt_80396,1.0,True,True,is_match,20.2028751373291,3
162,OCS-CENTER LTD,SDN_51290_alt_80396,SDN_51290_alt_80396,1.0,True,True,is_match,20.33209800720215,3
163,OCS-CENTEj LTD,SDN_51290_alt_80396,SDN_51290_alt_80396,0.9285714030265808,True,True,is_match,19.939899444580078,3
164,TEST PERSON 980,,SDN_11309,0.4989473819732666,,,no_match,22.274017333984375,3
165,"RIM, Yong Hyok",SDN_44294,SDN_44294,1.0,True,True,is_match,23.10013771057129,3
166,rim yong hyok,SDN_44294,SDN_44294,1.0,True,True,is_match,22.660255432128906,3
167,"RIM, YONG HYOK",SDN_44294,SDN_44294,1.0,True,True,is_match,23.111343383789062,3
168,"RM, Yong Hyok",SDN_44294,SDN_44294,0.9593043327331543,True,True,is_match,22.354841232299805,3
169,SAMPLE ENTITY 561,,SDN_12469,0.49454542994499207,,,no_match,22.341012954711914,3
170,"AHMAD, Dida",SDN_42159_alt_65533,SDN_42159_alt_65533,1.0,True,True,is_match,22.42588996887207,3
171,ahmad dida,SDN_42159_alt_65533,SDN_42159_alt_65533,1.0,True,True,is_match,22.23491668701172,3
172,"AHMAD, DIDA",SDN_42159_alt_65533,SDN_42159_alt_65533,1.0,True,True,is_match,22.33409881591797,3
173,"HMAD, Dida",SDN_42159_alt_65533,SDN_29925,0.6600000262260437,False,False,no_match,93.94192695617676,3
174,SAMPLE ENTITY 479,,SDN_12469,0.49454542994499207,,,no_match,22.658109664916992,3
175,OOO AGRO-REGION,SDN_36658,SDN_36658,1.0,True,True,is_match,42.56081581115723,3
176,ooo agro-region,SDN_36658,SDN_36658,1.0,True,True,is_match,41.12577438354492,3
177,OOO AGRO-REGION,SDN_36658,SDN_36658,1.0,True,True,is_match,40.94505310058594,3
178,OOOAGRO-REGION,SDN_36658,SDN_50269_alt_78511,0.5474358797073364,False,False,no_match,20.922183990478516,3
179,NONMATCH PERSON 918,,SDN_13361,0.49835196137428284,,,no_match,22.615909576416016,3
180,"BYABASHAIJA, Johnson Omuhunde Rwashote",SDN_46859_alt_72398,SDN_46859_alt_72398,1.0,True,True,is_match,23.72121810913086,3
181,byabashaija johnson omuhunde rwashote,SDN_46859_alt_72398,SDN_46859_alt_72398,1.0,True,True,is_match,23.651838302612305,3
182,"BYABASHAIJA, JOHNSON OMUHUNDE RWASHOTE",SDN_46859_alt_72398,SDN_46859_alt_72398,1.0,True,True,is_match,23.67711067199707,3
183,"BYABASHAIJA,dJohnson Omuhunde Rwashote",SDN_46859_alt_72398,SDN_46859_alt_72398,0.9839279055595398,True,True,is_match,23.38576316833496,3
184,EVAL USER 934,,SDN_15076,0.4930908977985382,,,no_match,22.547006607055664,3
185,"SHMALACH, Zahir Younes",SDN_47000_alt_72617,SDN_47000_alt_72617,1.0,True,True,is_match,22.54629135131836,3
186,shmalach zahir younes,SDN_47000_alt_72617,SDN_47000_alt_72617,1.0,True,True,is_match,22.839069366455078,3
187,"SHMALACH, ZAHIR YOUNES",SDN_47000_alt_72617,SDN_47000_alt_72617,1.0,True,True,is_match,22.864818572998047,3
188,"SHMALACH,Zahir Younes",SDN_47000_alt_72617,SDN_47000_alt_72617,1.0,True,True,is_match,22.504806518554688,3
189,SAMPLE PERSON 248,,SDN_16136,0.48275864124298096,,,no_match,21.87204360961914,3
190,LONG MARCH LAUNCH VEHICLE TECHNOLOGY COMPANY LIMITED,Consolidated_32085_alt_50368,Consolidated_32085_alt_50368,1.0,True,True,is_match,24.686098098754883,3
191,long march launch vehicle technology company limited,Consolidated_32085_alt_50368,Consolidated_32085_alt_50368,1.0,True,True,is_match,24.744033813476562,3
192,LONG MARCH LAUNCH VEHICLE TECHNOLOGY COMPANY LIMITED,Consolidated_32085_alt_50368,Consolidated_32085_alt_50368,1.0,True,True,is_match,24.699926376342773,3
193,LONG MARCH LAUNCH VEHICLE TECHNOLOGY ChMPANY LIMITED,Consolidated_32085_alt_50368,Consolidated_32085_alt_50368,0.9807692170143127,True,True,is_match,24.576902389526367,3
194,SAMPLE ENTITY 378,,SDN_12469,0.49454542994499207,,,no_match,22.906064987182617,3
195,"GORKOV, Sergey Nikolayevich",SDN_37506_alt_58771,SDN_37506_alt_58771,1.0,True,True,is_match,23.601055145263672,3
196,gorkov sergey nikolayevich,SDN_37506_alt_58771,SDN_37506_alt_58771,1.0,True,True,is_match,23.658037185668945,3
197,"GORKOV, SERGEY NIKOLAYEVICH",SDN_37506_alt_58771,SDN_37506_alt_58771,1.0,True,True,is_match,24.038076400756836,3
198,"GORKOV, Sermey Nikolayevich",SDN_37506_alt_58771,SDN_37506_alt_58771,0.961538553237915,True,True,is_match,24.132251739501953,3
199,SAMPLE PERSON 618,,SDN_16136,0.48275864124298096,,,no_match,23.131847381591797,3
200,ELIT LIMASSOL-CYPRUS,SDN_50519_alt_78974,SDN_50519_alt_78974,1.0,True,True,is_match,23.638010025024414,3
201,elit limassol-cyprus,SDN_50519_alt_78974,SDN_50519_alt_78974,1.0,True,True,is_match,23.175954818725586,3
202,ELIT LIMASSOL-CYPRUS,SDN_50519_alt_78974,SDN_50519_alt_78974,1.0,True,True,is_match,23.141145706176758,3
203,ELIT LIMASSOL-CYPUS,SDN_50519_alt_78974,SDN_50519_alt_78974,0.9689608812332153,True,True,is_match,23.1931209564209,3
204,SAMPLE PERSON 248,,SDN_16136,0.48275864124298096,,,no_match,35.56680679321289,3
205,JOINT-STOCK COMANY KHABAROVSKIY SHIPYARD,SDN_36069_alt_56891,SDN_36069_alt_56891,1.0,True,True,is_match,36.82374954223633,3
206,joint-stock comany khabarovskiy shipyard,SDN_36069_alt_56891,SDN_36069_alt_56891,1.0,True,True,is_match,36.59629821777344,3
207,JOINT-STOCK COMANY KHABAROVSKIY SHIPYARD,SDN_36069_alt_56891,SDN_36069_alt_56891,1.0,True,True,is_match,36.38911247253418,3
208,JOINT-STOCKCOMANY KHABAROVSKIY SHIPYARD,SDN_36069_alt_56891,SDN_36069_alt_56891,0.8632262349128723,True,True,review,73.46034049987793,3
209,SAMPLE USER 608,,SDN_17043,0.4838787913322449,,,no_match,22.673845291137695,3
210,"MURAD, Abdul Hakim Al Hashim",SDN_7925_alt_5854,SDN_7925_alt_5854,1.0,True,True,is_match,23.554086685180664,3
211,murad abdul hakim al hashim,SDN_7925_alt_5854,SDN_7925_alt_5854,1.0,True,True,is_match,23.30613136291504,3
212,"MURAD, ABDUL HAKIM AL HASHIM",SDN_7925_alt_5854,SDN_7925_alt_5854,1.0,True,True,is_match,23.186922073364258,3
213,"MURAb, Abdul Hakim Al Hashim",SDN_7925_alt_5854,SDN_7925_alt_5854,0.9629629254341125,True,True,is_match,23.205995559692383,3
214,NONMATCH USER 849,,SDN_6865,0.4615384638309479,,,no_match,23.020029067993164,3
215,"KUAJIEN DUER MAYOK, Michael",SDN_28033_alt_44374,SDN_28033_alt_44374,1.0,True,True,is_match,23.734092712402344,3
216,kuajien duer mayok michael,SDN_28033_alt_44374,SDN_28033_alt_44374,1.0,True,True,is_match,23.244142532348633,3
